,0.04,,,,,
2653,1,0.7,0.67,,,
2654,1,0.7,0.77,,,
2655,1,0.7,0.84,,,
2656,1,0.7,0.89,,,
2657,1,0.7,0.92,,,
2658,1,0.7,0.95,,,
2659,1,0.7,0.96,,,
2660,1,0.7,0.97,,,
2661,0,0.7,0.68,,,
2662,0,0.7,0.47,,,
2663,0,0.7,0.33,,,
2664,0,0.7,0.23,,,
2665,0,0.7,0.16,,,
2666,0,0.7,0.11,,,
2667,0,0.7,0.08,,,
2668,0,0.7,0.05,,,
2669,0,0.7,0.04,,,
2670,0,0.7,0.03,,,
2671,1,0.7,0.32,,,
2672,1,0.7,0.53,,,
2673,1,0.7,0.67,,,
2674,1,0.7,0.77,,,
2675,1,0.7,0.84,,,
2676,1,0.7,0.89,,,
2677,1,0.7,0.92,,,
2678,1,0.7,0.95,,,
2679,1,0.7,0.96,,,
2680,1,0.7,0.97,,,
2681,0,0.7,0.68,,,
2682,0,0.7,0.47,,,
2683,0,0.7,0.33,,,
2684,0,0.7,0.23,,,
2685,0,0.7,0.16,,,
2686,0,0.7,0.11,,,
2687,0,0.7,0.08,,,
2688,0,0.7,0.05,,,
2689,0,0.7,0.04,,,
2690,0,0.7,0.03,,,
2691,1,0.7,0.32,,,
2692,1,0.7,0.53,,,
2693,1,0.7,0.67,,,
2694,1,0.7,0.77,,,
2695,1,0.7,0.84,,,
2696,1,0.7,0.89,,,
2697,1,0.7,0.92,,,
2698,1,0.7,0.95,,,
2699,1,0.7,0.96,,,
2700,1,0.7,0.97,,,
2701,0,0.7,0.68,,,
2702,0,0.7,0.47,,,
2703,0,0.7,0.33,,,
2704,0,0.7,0.23,,,
2705,0,0.7,0.16,,,
2706,0,0.7,0.11,,,
2707,0,0.7,0.08,,,
2708,0,0.7,0.05,,,
2709,0,0.7,0.04,,,
2710,0,0.7,0.03,,,
2711,1,0.7,0.32,,,
2712,1,0.7,0.53,,,
2713,1,0.7,0.67,,,
2714,1,0.7,0.77,,,
2715,1,0.7,0.84,,,
2716,1,0.7,0.89,,,
2717,1,0.7,0.92,,,
2718,1,0.7,0.95,,,
2719,1,0.7,0.96,,,
2720,1,0.7,0.97,,,
2721,0,0.7,0.68,,,
2722,0,0.7,0.47,,,
2723,0,0.7,0.33,,,
2724,0,0.7,0.23,,,
2725,0,0.7,0.16,,,
2726,0,0.7,0.11,,,
2727,0,0.7,0.08,,,
2728,0,0.7,0.05,,,
2729,0,0.7,0.04,,,
2730,0,0.7,0.03,,,
2731,1,0.7,0.32,,,
2732,1,0.7,0.53,,,
2733,1,0.7,0.67,,,
2734,1,0.7,0.77,,,
2735,1,0.7,0.84,,,
2736,1,0.7,0.89,,,
2737,1,0.7,0.92,,,
2738,1,0.7,0.95,,,
2739,1,0.7,0.96,,,
2740,1,0.7,0.97,,,
2741,0,0.7,0.68,,,
2742,0,0.7,0.47,,,
2743,0,0.7,0.33,,,
2744,0,0.7,0.23,,,
2745,0,0.7,0.16,,,
2746,0,0.7,0.11,,,
2747,0,0.7,0.08,,,
2748,0,0.7,0.05,,,
2749,0,0.7,0.04,,,
2750,0,0.7,0.03,,,
2751,1,0.7,0.32,,,
2752,1,0.7,0.53,,,
2753,1,0.7,0.67,,,
2754,1,0.7,0.77,,,
2755,1,0.7,0.84,,,
2756,1,0.7,0.89,,,
2757,1,0.7,0.92,,,
2758,1,0.7,0.95,,,
2759,1,0.7,0.96,,,
2760,1,0.7,0.97,,,
2761,0,0.7,0.68,,,
2762,0,0.7,0.47,,,
2763,0,0.7,0.33,,,
2764,0,0.7,0.23,,,
2765,0,0.7,0.16,,,
2766,0,0.7,0.11,,,
2767,0,0.7,0.08,,,
2768,0,0.7,0.05,,,
2769,0,0.7,0.04,,,
2770,0,0.7,0.03,,,
2771,1,0.7,0.32,,,
2772,1,0.7,0.53,,,
2773,1,0.7,0.67,,,
2774,1,0.7,0.77,,,
2775,1,0.7,0.84,,,
2776,1,0.7,0.89,,,
2777,1,0.7,0.92,,,
2778,1,0.7,0.95,,,
2779,1,0.7,0.96,,,
2780,1,0.7,0.97,,,
2781,0,0.7,0.68,,,
2782,0,0.7,0.47,,,
2783,0,0.7,0.33,,,
2784,0,0.7,0.23,,,
2785,0,0.7,0.16,,,
2786,0,0.7,0.11,,,
2787,0,0.7,0.08,,,
2788,0,0.7,0.05,,,
2789,0,0.7,0.04,,,
2790,0,0.7,0.03,,,
2791,1,0.7,0.32,,,
2792,1,0.7,0.53,,,
2793,1,0.7,0.67,,,
2794,1,0.7,0.77,,,
2795,1,0.7,0.84,,,
2796,1,0.7,0.89,,,
2797,1,0.7,0.92,,,
2798,1,0.7,0.95,,,
2799,1,0.7,0.96,,,
2800,1,0.7,0.97,,,
2801,0,0.7,0.68,,,
2802,0,0.7,0.47,,,
2803,0,0.7,0.33,,,
2804,0,0.7,0.23,,,
2805,0,0.7,0.16,,,
2806,0,0.7,0.11,,,
2807,0,0.7,0.08,,,
2808,0,0.7,0.05,,,
2809,0,0.7,0.04,,,
2810,0,0.7,0.03,,,
2811,1,0.7,0.32,,,
2812,1,0.7,0.53,,,
2813,1,0.7,0.67,,,
2814,1,0.7,0.77,,,
2815,1,0.7,0.84,,,
2816,1,0.7,0.89,,,
2817,1,0.7,0.92,,,
2818,1,0.7,0.95,,,
2819,1,0.7,0.96,,,
2820,1,0.7,0.97,,,
2821,0,0.7,0.68,,,
2822,0,0.7,0.47,,,
2823,0,0.7,0.33,,,
2824,0,0.7,0.23,,,
2825,0,0.7,0.16,,,
2826,0,0.7,0.11,,,
2827,0,0.7,0.08,,,
2828,0,0.7,0.05,,,
2829,0,0.7,0.04,,,
2830,0,0.7,0.03,,,
2831,1,0.7,0.32,,,
2832,1,0.7,0.53,,,
2833,1,0.7,0.67,,,
2834,1,0.7,0.77,,,
2835,1,0.7,0.84,,,
2836,1,0.7,0.89,,,
2837,1,0.7,0.92,,,
2838,1,0.7,0.95,,,
2839,1,0.7,0.96,,,
2840,1,0.7,0.97,,,
2841,0,0.7,0.68,,,
2842,0,0.7,0.47,,,
2843,0,0.7,0.33,,,
2844,0,0.7,0.23,,,
2845,0,0.7,0.16,,,
2846,0,0.7,0.11,,,
2847,0,0.7,0.08,,,
2848,0,0.7,0.05,,,
2849,0,0.7,0.04,,,
2850,0,0.7,0.03,,,
2851,1,0.7,0.32,,,
2852,1,0.7,0.53,,,
2853,1,0.7,0.67,,,
2854,1,0.7,0.77,,,
2855,1,0.7,0.84,,,
2856,1,0.7,0.89,,,
2857,1,0.7,0.92,,,
2858,1,0.7,0.95,,,
2859,1,0.7,0.96,,,
2860,1,0.7,0.97,,,
2861,0,0.7,0.68,,,
2862,0,0.7,0.47,,,
2863,0,0.7,0.33,,,
2864,0,0.7,0.23,,,
2865,0,0.7,0.16,,,
2866,0,0.7,0.11,,,
2867,0,0.7,0.08,,,
2868,0,0.7,0.05,,,
2869,0,0.7,0.04,,,
2870,0,0.7,0.03,,,
2871,1,0.7,0.32,,,
2872,1,0.7,0.53,,,
2873,1,0.7,0.67,,,
2874,1,0.7,0.77,,,
2875,1,0.7,0.84,,,
2876,1,0.7,0.89,,,
2877,1,0.7,0.92,,,
2878,1,0.7,0.95,,,
2879,1,0.7,0.96,,,
2880,1,0.7,0.97,,,
2881,0,0.7,0.68,,,
2882,0,0.7,0.47,,,
2883,0,0.7,0.33,,,
2884,0,0.7,0.23,,,
2885,0,0.7,0.16,,,
2886,0,0.7,0.11,,,
2887,0,0.7,0.08,,,
2888,0,0.7,0.05,,,
2889,0,0.7,0.04,,,
2890,0,0.7,0.03,,,
2891,1,0.7,0.32,,,
2892,1,0.7,0.53,,,
2893,1,0.7,0.67,,,
2894,1,0.7,0.77,,,
2895,1,0.7,0.84,,,
2896,1,0.7,0.89,,,
2897,1,0.7,0.92,,,
2898,1,0.7,0.95,,,
2899,1,0.7,0.96,,,
2900,1,0.7,0.97,,,
2901,0,0.7,0.68,,,
2902,0,0.7,0.47,,,
2903,0,0.7,0.33,,,
2904,0,0.7,0.23,,,
2905,0,0.7,0.16,,,
2906,0,0.7,0.11,,,
2907,0,0.7,0.08,,,
2908,0,0.7,0.05,,,
2909,0,0.7,0.04,,,
2910,0,0.7,0.03,,,
2911,1,0.7,0.32,,,
2912,1,0.7,0.53,,,
2913,1,0.7,0.67,,,
2914,1,0.7,0.77,,,
2915,1,0.7,0.84,,,
2916,1,0.7,0.89,,,
2917,1,0.7,0.92,,,
2918,1,0.7,0.95,,,
2919,1,0.7,0.96,,,
2920,1,0.7,0.97,,,
2921,0,0.7,0.68,,,
2922,0,0.7,0.47,,,
2923,0,0.7,0.33,,,
2924,0,0.7,0.23,,,
2925,0,0.7,0.16,,,
2926,0,0.7,0.11,,,
2927,0,0.7,0.08,,,
2928,0,0.7,0.05,,,
2929,0,0.7,0.04,,,
2930,0,0.7,0.03,,,
2931,1,0.7,0.32,,,
2932,1,0.7,0.53,,,
2933,1,0.7,0.67,,,
2934,1,0.7,0.77,,,
2935,1,0.7,0.84,,,
2936,1,0.7,0.89,,,
2937,1,0.7,0.92,,,
2938,1,0.7,0.95,,,
2939,1,0.7,0.96,,,
2940,1,0.7,0.97,,,
2941,0,0.7,0.68,,,
2942,0,0.7,0.47,,,
2943,0,0.7,0.33,,,
2944,0,0.7,0.23,,,
2945,0,0.7,0.16,,,
2946,0,0.7,0.11,,,
2947,0,0.7,0.08,,,
2948,0,0.7,0.05,,,
2949,0,0.7,0.04,,,
2950,0,0.7,0.03,,,
2951,1,0.7,0.32,,,
2952,1,0.7,0.53,,,
2953,1,0.7,0.67,,,
2954,1,0.7,0.77,,,
2955,1,0.7,0.84,,,
2956,1,0.7,0.89,,,
2957,1,0.7,0.92,,,
2958,1,0.7,0.95,,,
2959,1,0.7,0.96,,,
2960,1,0.7,0.97,,,
2961,0,0.7,0.68,,,
2962,0,0.7,0.47,,,
2963,0,0.7,0.33,,,
2964,0,0.7,0.23,,,
2965,0,0.7,0.16,,,
2966,0,0.7,0.11,,,
2967,0,0.7,0.08,,,
2968,0,0.7,0.05,,,
2969,0,0.7,0.04,,,
2970,0,0.7,0.03,,,
2971,1,0.7,0.32,,,
2972,1,0.7,0.53,,,
2973,1,0.7,0.67,,,
2974,1,0.7,0.77,,,
2975,1,0.7,0.84,,,
2976,1,0.7,0.89,,,
2977,1,0.7,0.92,,,
2978,1,0.7,0.95,,,
2979,1,0.7,0.96,,,
2980,1,0.7,0.97,,,
2981,0,0.7,0.68,,,
2982,0,0.7,0.47,,,
2983,0,0.7,0.33,,,
2984,0,0.7,0.23,,,
2985,0,0.7,0.16,,,
2986,0,0.7,0.11,,,
2987,0,0.7,0.08,,,
2988,0,0.7,0.05,,,
2989,0,0.7,0.04,,,
2990,0,0.7,0.03,,,
2991,1,0.7,0.32,,,
2992,1,0.7,0.53,,,
2993,1,0.7,0.67,,,
2994,1,0.7,0.77,,,
2995,1,0.7,0.84,,,
2996,1,0.7,0.89,,,
2997,1,0.7,0.92,,,
2998,1,0.7,0.95,,,
2999,1,0.7,0.96,,,
3000,1,0.7,0.97,,,
3001,0,0.7,0.68,,,
3002,0,0.7,0.47,,,
3003,0,0.7,0.33,,,
3004,0,0.7,0.23,,,
3005,0,0.7,0.16,,,
3006,0,0.7,0.11,,,
3007,0,0.7,0.08,,,
3008,0,0.7,0.05,,,
3009,0,0.7,0.04,,,
3010,0,0.7,0.03,,,
3011,1,0.7,0.32,,,
3012,1,0.7,0.53,,,
3013,1,0.7,0.67,,,
3014,1,0.7,0.77,,,
3015,1,0.7,0.84,,,
3016,1,0.7,0.89,,,
3017,1,0.7,0.92,,,
3018,1,0.7,0.95,,,
3019,1,0.7,0.96,,,
3020,1,0.7,0.97,,,
3021,0,0.7,0.68,,,
3022,0,0.7,0.47,,,
3023,0,0.7,0.33,,,
3024,0,0.7,0.23,,,
3025,0,0.7,0.16,,,
3026,0,0.7,0.11,,,
3027,0,0.7,0.08,,,
3028,0,0.7,0.05,,,
3029,0,0.7,0.04,,,
3030,0,0.7,0.03,,,
3031,1,0.7,0.32,,,
3032,1,0.7,0.53,,,
3033,1,0.7,0.67,,,
3034,1,0.7,0.77,,,
3035,1,0.7,0.84,,,
3036,1,0.7,0.89,,,
3037,1,0.7,0.92,,,
3038,1,0.7,0.95,,,
3039,1,0.7,0.96,,,
3040,1,0.7,0.97,,,
3041,0,0.7,0.68,,,
3042,0,0.7,0.47,,,
3043,0,0.7,0.33,,,
3044,0,0.7,0.23,,,
3045,0,0.7,0.16,,,
3046,0,0.7,0.11,,,
3047,0,0.7,0.08,,,
3048,0,0.7,0.05,,,
3049,0,0.7,0.04,,,
3050,0,0.7,0.03,,,
3051,1,0.7,0.32,,,
3052,1,0.7,0.53,,,
3053,1,0.7,0.67,,,
3054,1,0.7,0.77,,,
3055,1,0.7,0.84,,,
3056,1,0.7,0.89,,,
3057,1,0.7,0.92,,,
3058,1,0.7,0.95,,,
3059,1,0.7,0.96,,,
3060,1,0.7,0.97,,,
3061,0,0.7,0.68,,,
3062,0,0.7,0.47,,,
3063,0,0.7,0.33,,,
3064,0,0.7,0.23,,,
3065,0,0.7,0.16,,,
3066,0,0.7,0.11,,,
3067,0,0.7,0.08,,,
3068,0,0.7,0.05,,,
3069,0,0.7,0.04,,,
3070,0,0.7,0.03,,,
3071,1,0.7,0.32,,,
3072,1,0.7,0.53,,,
3073,1,0.7,0.67,,,
3074,1,0.7,0.77,,,
3075,1,0.7,0.84,,,
3076,1,0.7,0.89,,,
3077,1,0.7,0.92,,,
3078,1,0.7,0.95,,,
3079,1,0.7,0.96,,,
3080,1,0.7,0.97,,,
3081,0,0.7,0.68,,,
3082,0,0.7,0.47,,,
3083,0,0.7,0.33,,,
3084,0,0.7,0.23,,,
3085,0,0.7,0.16,,,
3086,0,0.7,0.11,,,
3087,0,0.7,0.08,,,
3088,0,0.7,0.05,,,
3089,0,0.7,0.04,,,
3090,0,0.7,0.03,,,
3091,1,0.7,0.32,,,
3092,1,0.7,0.53,,,
3093,1,0.7,0.67,,,
3094,1,0.7,0.77,,,
3095,1,0.7,0.84,,,
3096,1,0.7,0.89,,,
3097,1,0.7,0.92,,,
3098,1,0.7,0.95,,,
3099,1,0.7,0.96,,,
3100,1,0.7,0.97,,,
3101,0,0.7,0.68,,,
3102,0,0.7,0.47,,,
3103,0,0.7,0.33,,,
3104,0,0.7,0.23,,,
3105,0,0.7,0.16,,,
3106,0,0.7,0.11,,,
3107,0,0.7,0.08,,,
3108,0,0.7,0.05,,,
3109,0,0.7,0.04,,,
3110,0,0.7,0.03,,,
3111,1,0.7,0.32,,,
3112,1,0.7,0.53,,,
3113,1,0.7,0.67,,,
3114,1,0.7,0.77,,,
3115,1,0.7,0.84,,,
3116,1,0.7,0.89,,,
3117,1,0.7,0.92,,,
3118,1,0.7,0.95,,,
3119,1,0.7,0.96,,,
3120,1,0.7,0.97,,,
3121,0,0.7,0.68,,,
3122,0,0.7,0.47,,,
3123,0,0.7,0.33,,,
3124,0,0.7,0.23,,,
3125,0,0.7,0.16,,,
3126,0,0.7,0.11,,,
3127,0,0.7,0.08,,,
3128,0,0.7,0.05,,,
3129,0,0.7,0.04,,,
3130,0,0.7,0.03,,,
3131,1,0.7,0.32,,,
3132,1,0.7,0.53,,,
3133,1,0.7,0.67,,,
3134,1,0.7,0.77,,,
3135,1,0.7,0.84,,,
3136,1,0.7,0.89,,,
3137,1,0.7,0.92,,,
3138,1,0.7,0.95,,,
3139,1,0.7,0.96,,,
3140,1,0.7,0.97,,,
3141,0,0.7,0.68,,,
3142,0,0.7,0.47,,,
3143,0,0.7,0.33,,,
3144,0,0.7,0.23,,,
3145,0,0.7,0.16,,,
3146,0,0.7,0.11,,,
3147,0,0.7,0.08,,,
3148,0,0.7,0.05,,,
3149,0,0.7,0.04,,,
3150,0,0.7,0.03,,,
3151,1,0.7,0.32,,,
3152,1,0.7,0.53,,,
3153,1,0.7,0.67,,,
3154,1,0.7,0.77,,,
3155,1,0.7,0.84,,,
3156,1,0.7,0.89,,,
3157,1,0.7,0.92,,,
3158,1,0.7,0.95,,,
3159,1,0.7,0.96,,,
3160,1,0.7,0.97,,,
3161,0,0.7,0.68,,,
3162,0,0.7,0.47,,,
3163,0,0.7,0.33,,,
3164,0,0.7,0.23,,,
3165,0,0.7,0.16,,,
3166,0,0.7,0.11,,,
3167,0,0.7,0.08,,,
3168,0,0.7,0.05,,,
3169,0,0.7,0.04,,,
3170,0,0.7,0.03,,,
3171,1,0.7,0.32,,,
3172,1,0.7,0.53,,,
3173,1,0.7,0.67,,,
3174,1,0.7,0.77,,,
3175,1,0.7,0.84,,,
3176,1,0.7,0.89,,,
3177,1,0.7,0.92,,,
3178,1,0.7,0.95,,,
3179,1,0.7,0.96,,,
3180,1,0.7,0.97,,,
3181,0,0.7,0.68,,,
3182,0,0.7,0.47,,,
3183,0,0.7,0.33,,,
3184,0,0.7,0.23,,,
3185,0,0.7,0.16,,,
3186,0,0.7,0.11,,,
3187,0,0.7,0.08,,,
3188,0,0.7,0.05,,,
3189,0,0.7,0.04,,,
3190,0,0.7,0.03,,,
3191,1,0.7,0.32,,,
3192,1,0.7,0.53,,,
3193,1,0.7,0.67,,,
3194,1,0.7,0.77,,,
3195,1,0.7,0.84,,,
3196,1,0.7,0.89,,,
3197,1,0.7,0.92,,,
3198,1,0.7,0.95,,,
3199,1,0.7,0.96,,,
3200,1,0.7,0.97,,,
3201,0,0.7,0.68,,,
3202,0,0.7,0.47,,,
3203,0,0.7,0.33,,,
3204,0,0.7,0.23,,,
3205,0,0.7,0.16,,,
3206,0,0.7,0.11,,,
3207,0,0.7,0.08,,,
3208,0,0.7,0.05,,,
3209,0,0.7,0.04,,,
3210,0,0.7,0.03,,,
3211,1,0.7,0.32,,,
3212,1,0.7,0.53,,,
3213,1,0.7,0.67,,,
3214,1,0.7,0.77,,,
3215,1,0.7,0.84,,,
3216,1,0.7,0.89,,,
3217,1,0.7,0.92,,,
3218,1,0.7,0.95,,,
3219,1,0.7,0.96,,,
3220,1,0.7,0.97,,,
3221,0,0.7,0.68,,,
3222,0,0.7,0.47,,,
3223,0,0.7,0.33,,,
3224,0,0.7,0.23,,,
3225,0,0.7,0.16,,,
3226,0,0.7,0.11,,,
3227,0,0.7,0.08,,,
3228,0,0.7,0.05,,,
3229,0,0.7,0.04,,,
3230,0,0.7,0.03,,,
3231,1,0.7,0.32,,,
3232,1,0.7,0.53,,,
3233,1,0.7,0.67,,,
3234,1,0.7,0.77,,,
3235,1,0.7,0.84,,,
3236,1,0.7,0.89,,,
3237,1,0.7,0.92,,,
3238,1,0.7,0.95,,,
3239,1,0.7,0.96,,,
3240,1,0.7,0.97,,,
3241,0,0.7,0.68,,,
3242,0,0.7,0.47,,,
3243,0,0.7,0.33,,,
3244,0,0.7,0.23,,,
3245,0,0.7,0.16,,,
3246,0,0.7,0.11,,,
3247,0,0.7,0.08,,,
3248,0,0.7,0.05,,,
3249,0,0.7,0.04,,,
3250,0,0.7,0.03,,,
3251,1,0.7,0.32,,,
3252,1,0.7,0.53,,,
3253,1,0.7,0.67,,,
3254,1,0.7,0.77,,,
3255,1,0.7,0.84,,,
3256,1,0.7,0.89,,,
3257,1,0.7,0.92,,,
3258,1,0.7,0.95,,,
3259,1,0.7,0.96,,,
3260,1,0.7,0.97,,,
3261,0,0.7,0.68,,,
3262,0,0.7,0.47,,,
3263,0,0.7,0.33,,,
3264,0,0.7,0.23,,,
3265,0,0.7,0.16,,,
3266,0,0.7,0.11,,,
3267,0,0.7,0.08,,,
3268,0,0.7,0.05,,,
3269,0,0.7,0.04,,,
3270,0,0.7,0.03,,,
3271,1,0.7,0.32,,,
3272,1,0.7,0.53,,,
3273,1,0.7,0.67,,,
3274,1,0.7,0.77,,,
3275,1,0.7,0.84,,,
3276,1,0.7,0.89,,,
3277,1,0.7,0.92,,,
3278,1,0.7,0.95,,,
3279,1,0.7,0.96,,,
3280,1,0.7,0.97,,,
3281,0,0.7,0.68,,,
3282,0,0.7,0.47,,,
3283,0,0.7,0.33,,,
3284,0,0.7,0.23,,,
3285,0,0.7,0.16,,,
3286,0,0.7,0.11,,,
3287,0,0.7,0.08,,,
3288,0,0.7,0.05,,,
3289,0,0.7,0.04,,,
3290,0,0.7,0.03,,,
3291,1,0.7,0.32,,,
3292,1,0.7,0.53,,,
3293,1,0.7,0.67,,,
3294,1,0.7,0.77,,,
3295,1,0.7,0.84,,,
3296,1,0.7,0.89,,,
3297,1,0.7,0.92,,,
3298,1,0.7,0.95,,,
3299,1,0.7,0.96,,,
3300,1,0.7,0.97,,,
3301,0,0.7,0.68,,,
3302,0,0.7,0.47,,,
3303,0,0.7,0.33,,,
3304,0,0.7,0.23,,,
3305,0,0.7,0.16,,,
3306,0,0.7,0.11,,,
3307,0,0.7,0.08,,,
3308,0,0.7,0.05,,,
3309,0,0.7,0.04,,,
3310,0,0.7,0.03,,,
3311,1,0.7,0.32,,,
3312,1,0.7,0.53,,,
3313,1,0.7,0.67,,,
3314,1,0.7,0.77,,,
3315,1,0.7,0.84,,,
3316,1,0.7,0.89,,,
3317,1,0.7,0.92,,,
3318,1,0.7,0.95,,,
3319,1,0.7,0.96,,,
3320,1,0.7,0.97,,,
3321,0,0.7,0.68,,,
3322,0,0.7,0.47,,,
3323,0,0.7,0.33,,,
3324,0,0.7,0.23,,,
3325,0,0.7,0.16,,,
3326,0,0.7,0.11,,,
3327,0,0.7,0.08,,,
3328,0,0.7,0.05,,,
3329,0,0.7,0.04,,,
3330,0,0.7,0.03,,,
3331,1,0.7,0.32,,,
3332,1,0.7,0.53,,,
3333,1,0.7,0.67,,,
3334,1,0.7,0.77,,,
3335,1,0.7,0.84,,,
3336,1,0.7,0.89,,,
3337,1,0.7,0.92,,,
3338,1,0.7,0.95,,,
3339,1,0.7,0.96,,,
3340,1,0.7,0.97,,,
3341,0,0.7,0.68,,,
3342,0,0.7,0.47,,,
3343,0,0.7,0.33,,,
3344,0,0.7,0.23,,,
3345,0,0.7,0.16,,,
3346,0,0.7,0.11,,,
3347,0,0.7,0.08,,,
3348,0,0.7,0.05,,,
3349,0,0.7,0.04,,,
3350,0,0.7,0.03,,,
3351,1,0.7,0.32,,,
3352,1,0.7,0.53,,,
3353,1,0.7,0.67,,,
3354,1,0.7,0.77,,,
3355,1,0.7,0.84,,,
3356,1,0.7,0.89,,,
3357,1,0.7,0.92,,,
3358,1,0.7,0.95,,,
3359,1,0.7,0.96,,,
3360,1,0.7,0.97,,,
3361,0,0.7,0.68,,,
3362,0,0.7,0.47,,,
3363,0,0.7,0.33,,,
3364,0,0.7,0.23,,,
3365,0,0.7,0.16,,,
3366,0,0.7,0.11,,,
3367,0,0.7,0.08,,,
3368,0,0.7,0.05,,,
3369,0,0.7,0.04,,,
3370,0,0.7,0.03,,,
3371,1,0.7,0.32,,,
3372,1,0.7,0.53,,,
3373,1,0.7,0.67,,,
3374,1,0.7,0.77,,,
3375,1,0.7,0.84,,,
3376,1,0.7,0.89,,,
3377,1,0.7,0.92,,,
3378,1,0.7,0.95,,,
3379,1,0.7,0.96,,,
3380,1,0.7,0.97,,,
3381,0,0.7,0.68,,,
3382,0,0.7,0.47,,,
3383,0,0.7,0.33,,,
3384,0,0.7,0.23,,,
3385,0,0.7,0.16,,,
3386,0,0.7,0.11,,,
3387,0,0.7,0.08,,,
3388,0,0.7,0.05,,,
3389,0,0.7,0.04,,,
3390,0,0.7,0.03,,,
3391,1,0.7,0.32,,,
3392,1,0.7,0.53,,,
3393,1,0.7,0.67,,,
3394,1,0.7,0.77,,,
3395,1,0.7,0.84,,,
3396,1,0.7,0.89,,,
3397,1,0.7,0.92,,,
3398,1,0.7,0.95,,,
3399,1,0.7,0.96,,,
3400,1,0.7,0.97,,,
3401,0,0.7,0.68,,,
3402,0,0.7,0.47,,,
3403,0,0.7,0.33,,,
3404,0,0.7,0.23,,,
3405,0,0.7,0.16,,,
3406,0,0.7,0.11,,,
3407,0,0.7,0.08,,,
3408,0,0.7,0.05,,,
3409,0,0.7,0.04,,,
3410,0,0.7,0.03,,,
3411,1,0.7,0.32,,,
3412,1,0.7,0.53,,,
3413,1,0.7,0.67,,,
3414,1,0.7,0.77,,,
3415,1,0.7,0.84,,,
3416,1,0.7,0.89,,,
3417,1,0.7,0.92,,,
3418,1,0.7,0.95,,,
3419,1,0.7,0.96,,,
3420,1,0.7,0.97,,,
3421,0,0.7,0.68,,,
3422,0,0.7,0.47,,,
3423,0,0.7,0.33,,,
3424,0,0.7,0.23,,,
3425,0,0.7,0.16,,,
3426,0,0.7,0.11,,,
3427,0,0.7,0.08,,,
3428,0,0.7,0.05,,,
3429,0,0.7,0.04,,,
3430,0,0.7,0.03,,,
3431,1,0.7,0.32,,,
3432,1,0.7,0.53,,,
3433,1,0.7,0.67,,,
3434,1,0.7,0.77,,,
3435,1,0.7,0.84,,,
3436,1,0.7,0.89,,,
3437,1,0.7,0.92,,,
3438,1,0.7,0.95,,,
3439,1,0.7,0.96,,,
3440,1,0.7,0.97,,,
3441,0,0.7,0.68,,,
3442,0,0.7,0.47,,,
3443,0,0.7,0.33,,,
3444,0,0.7,0.23,,,
3445,0,0.7,0.16,,,
3446,0,0.7,0.11,,,
3447,0,0.7,0.08,,,
3448,0,0.7,0.05,,,
3449,0,0.7,0.04,,,
3450,0,0.7,0.03,,,
3451,1,0.7,0.32,,,
3452,1,0.7,0.53,,,
3453,1,0.7,0.67,,,
3454,1,0.7,0.77,,,
3455,1,0.7,0.84,,,
3456,1,0.7,0.89,,,
3457,1,0.7,0.92,,,
3458,1,0.7,0.95,,,
3459,1,0.7,0.96,,,
3460,1,0.7,0.97,,,
3461,0,0.7,0.68,,,
3462,0,0.7,0.47,,,
3463,0,0.7,0.33,,,
3464,0,0.7,0.23,,,
3465,0,0.7,0.16,,,
3466,0,0.7,0.11,,,
3467,0,0.7,0.08,,,
3468,0,0.7,0.05,,,
3469,0,0.7,0.04,,,
3470,0,0.7,0.03,,,
3471,1,0.7,0.32,,,
3472,1,0.7,0.53,,,
3473,1,0.7,0.67,,,
3474,1,0.7,0.77,,,
3475,1,0.7,0.84,,,
3476,1,0.7,0.89,,,
3477,1,0.7,0.92,,,
3478,1,0.7,0.95,,,
3479,1,0.7,0.96,,,
3480,1,0.7,0.97,,,
3481,0,0.7,0.68,,,
3482,0,0.7,0.47,,,
3483,0,0.7,0.33,,,
3484,0,0.7,0.23,,,
3485,0,0.7,0.16,,,
3486,0,0.7,0.11,,,
3487,0,0.7,0.08,,,
3488,0,0.7,0.05,,,
3489,0,0.7,0.04,,,
3490,0,0.7,0.03,,,
3491,1,0.7,0.32,,,
3492,1,0.7,0.53,,,
3493,1,0.7,0.67,,,
3494,1,0.7,0.77,,,
3495,1,0.7,0.84,,,
3496,1,0.7,0.89,,,
3497,1,0.7,0.92,,,
3498,1,0.7,0.95,,,
3499,1,0.7,0.96,,,
3500,1,0.7,0.97,,,
3501,0,0.7,0.68,,,
3502,0,0.7,0.47,,,
3503,0,0.7,0.33,,,
3504,0,0.7,0.23,,,
3505,0,0.7,0.16,,,
3506,0,0.7,0.11,,,
3507,0,0.7,0.08,,,
3508,0,0.7,0.05,,,
3509,0,0.7,0.04,,,
3510,0,0.7,0.03,,,
3511,1,0.7,0.32,,,
3512,1,0.7,0.53,,,
3513,1,0.7,0.67,,,
3514,1,0.7,0.77,,,
3515,1,0.7,0.84,,,
3516,1,0.7,0.89,,,
3517,1,0.7,0.92,,,
3518,1,0.7,0.95,,,
3519,1,0.7,0.96,,,
3520,1,0.7,0.97,,,
3521,0,0.7,0.68,,,
3522,0,0.7,0.47,,,
3523,0,0.7,0.33,,,
3524,0,0.7,0.23,,,
3525,0,0.7,0.16,,,
3526,0,0.7,0.11,,,
